employee_id,name,gender,city,province,latitude,longitude,department,job_title,hire_date,birth_date,termination_date,education_level,salary,performance_rating,overtime
SUM0447,Estiawan Iswahyudi,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Representative,2014-12-31,1974-06-19,,SMA/SMK,7576656,Good,Yes
SUM0448,"Dr. Sadina Wasita, S.Pt",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2015-02-27,1974-02-23,,Sarjana (S1),14584509,Good,No
UBM0057,"Drs. Umaya Prayoga, M.Farm",Male,Ubud,Bali,-8.519,115.263,Finance,Accountant,2018-02-27,1979-08-13,,Sarjana (S1),9984660,Good,No
SUM0449,Ir. Dacin Gunarto,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Executive,2020-12-02,1981-06-27,,SMA/SMK,6892625,Good,No
SUF0376,Tedi Sirait,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Customer Care Representative,2018-10-28,1991-08-14,,SMA/SMK,5449381,Satisfactory,Yes
SEF0053,Edi Wibowo,Female,Semarang,Jawa Tengah,-6.9667,110.4167,Sales & Marketing,Sales Executive,2018-08-07,1978-10-05,,Diploma,6449049,Good,No
BAF0166,Victoria Mahendra,Female,Bandung,Jawa Barat,-6.9175,107.6191,Operations,Operations Coordinator,2021-04-01,1998-08-09,,Diploma,8687609,Satisfactory,No
SUF0377,Kamila Thamrin,Female,Surakarta,Jawa Tengah,-7.556,110.8317,Sales & Marketing,Sales Executive,2014-12-05,1996-11-23,,Diploma,9687427,Satisfactory,No
JAF0168,Usman Kurniawan,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,HR,HR Assistant,2019-11-26,1991-01-08,,SMA/SMK,5000000,Good,Yes
TAM0131,Mulyanto Gunawan,Male,Tangerang,Banten,-6.1702,106.6319,HR,Recruiter,2015-05-23,1984-11-20,,Diploma,8294847,Satisfactory,No
BAM0195,"Drs. Kania Pradana, S.Sos",Male,Bangkalan,Jawa Timur,-7.0439,112.9091,Operations,Operations Coordinator,2020-03-10,1972-10-04,,Diploma,9321233,Satisfactory,Yes
BAF0167,Cut Novi Nurdiyanti,Female,Bangkalan,Jawa Timur,-7.0439,112.9091,Operations,Operations Coordinator,2018-04-28,1998-09-30,,Diploma,10138594,Excellent,Yes
SUM0450,Dt. Bakidin Tarihoran,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Executive,2015-08-27,1994-07-13,,Diploma,7845187,Satisfactory,No
BAM0196,"Rika Saptono, S.E.I",Male,Bandung,Jawa Barat,-6.9175,107.6191,Finance,Finance Assistant,2023-08-22,1974-02-21,2028-12-10,Diploma,5984679,Good,No
TAF0105,"Anggabaya Sudiati, S.H.",Female,Tangerang,Banten,-6.1702,106.6319,HR,Payroll,2022-04-23,1989-08-14,,Diploma,5359786,Needs Improvement,No
DEF0065,Tgk. Gilda Permata,Female,Denpasar,Bali,-8.6705,115.2126,Customer Service,Support Specialist,2016-12-21,1986-10-12,,Diploma,5323836,Good,No
SEF0054,Ian Sihombing,Female,Semarang,Jawa Tengah,-6.9667,110.4167,Finance,Finance Assistant,2023-09-25,1996-09-13,,Diploma,6004784,Needs Improvement,Yes
SUM0451,Makara Pratama,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2018-08-01,1969-11-26,2026-07-27,Diploma,11667871,Good,No
UBM0058,Dian Saefullah,Male,Ubud,Bali,-8.519,115.263,Customer Service,Support Specialist,2019-06-13,1981-08-20,,SMA/SMK,5000000,Excellent,No
SEF0055,Kani Santoso,Female,Semarang,Jawa Tengah,-6.9667,110.4167,Customer Service,Customer Care Representative,2015-07-04,1994-09-09,,SMA/SMK,5982552,Needs Improvement,No
SUM0452,Jail Hardiansyah,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Marketing Coordinator,2023-11-05,1992-08-30,,Sarjana (S1),9431802,Good,Yes
DEF0066,Fitriani Mandasari,Female,Denpasar,Bali,-8.6705,115.2126,Operations,Logistics Specialist,2017-11-08,1993-10-03,,Diploma,11439623,Satisfactory,No
SEM0063,Pangeran Napitupulu,Male,Semarang,Jawa Tengah,-6.9667,110.4167,Operations,Logistics Specialist,2022-06-08,1990-08-18,,Sarjana (S1),9772930,Satisfactory,No
DEF0067,Prabawa Dongoran,Female,Denpasar,Bali,-8.6705,115.2126,Sales & Marketing,Sales Executive,2019-04-11,1984-06-19,,Diploma,7164451,Satisfactory,No
SUM0453,Kanda Haryanto,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Executive,2020-11-17,1989-04-13,,Diploma,8252411,Needs Improvement,No
JAM0167,Margana Maryati,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Finance,Finance Assistant,2024-04-10,1991-07-02,,Diploma,6931917,Good,No
SEF0056,"Icha Kurniawan, S.I.Kom",Female,Semarang,Jawa Tengah,-6.9667,110.4167,IT,Software Developer,2021-08-04,1999-05-27,,Sarjana (S1),9848795,Good,Yes
SUM0454,Wakiman Hutagalung,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Business Development,Project Coordinator,2017-08-09,1989-11-17,,Magister (S2),11083013,Excellent,No
MAM0079,Uli Tampubolon,Male,Malang,Jawa Timur,-7.9819,112.6265,Customer Service,Customer Care Representative,2020-10-30,1984-07-23,,SMA/SMK,5213024,Needs Improvement,Yes
JAF0169,Yuliana Farida,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Customer Service,Support Specialist,2017-03-12,1979-05-23,,SMA/SMK,5626409,Good,Yes
JAM0168,Ir. Sari Firmansyah,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Sales & Marketing,Sales Executive,2019-04-06,1998-05-09,,Diploma,6786240,Good,No
SUM0455,Siti Agustina,Male,Surakarta,Jawa Tengah,-7.556,110.8317,IT,Technical Support,2018-10-04,1983-03-03,,Diploma,8347771,Good,Yes
DEM0046,Nugraha Sirait,Male,Denpasar,Bali,-8.6705,115.2126,Operations,Operations Coordinator,2021-01-01,1972-11-29,,Diploma,9207542,Good,No
BAM0197,Julia Rajata,Male,Bandung,Jawa Barat,-6.9175,107.6191,Customer Service,Support Specialist,2021-07-13,1981-12-25,,SMA/SMK,5000000,Good,No
SUM0456,Yunita Anggraini,Male,Surakarta,Jawa Tengah,-7.556,110.8317,Sales & Marketing,Marketing Coordinator,2023-03-12,1970-02-11,,Sarjana (S1),9724544,Good,No
SUM0457,Tgk. Emil Kurniawan,Male,Surakarta,Jawa Tengah,-7.556,110.8317,Sales & Marketing,Sales Representative,2021-04-06,1978-03-15,,SMA/SMK,6289579,Needs Improvement,Yes
JAM0169,"Hj. Ami Budiman, S.IP",Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Operations,Operations Coordinator,2017-07-10,2002-12-18,,Diploma,10814948,Satisfactory,No
DEF0068,Ophelia Halim,Female,Denpasar,Bali,-8.6705,115.2126,Sales & Marketing,Marketing Coordinator,2016-09-10,1992-03-26,,Sarjana (S1),11597339,Needs Improvement,No
BAF0168,"Dr. Dartono Budiman, S.Gz",Female,Bangkalan,Jawa Timur,-7.0439,112.9091,HR,Payroll,2020-06-15,1994-08-27,,SMA/SMK,5993827,Good,No
TAM0132,"Ir. Ayu Sitorus, S.E.",Male,Tangerang,Banten,-6.1702,106.6319,Business Development,Project Coordinator,2020-04-09,1978-07-24,,Magister (S2),10055272,Good,Yes
BAM0198,Eva Pradipta,Male,Bandung,Jawa Barat,-6.9175,107.6191,Customer Service,Customer Care Representative,2015-11-24,1997-02-14,,SMA/SMK,5084417,Good,Yes
SUF0378,Ajiono Nainggolan,Female,Surabaya,Jawa Timur,-7.2575,112.7521,IT,Technical Support,2021-12-29,1991-02-15,2029-06-04,Diploma,5867666,Good,No
MAM0080,"Ir. Kurnia Handayani, S.Pd",Male,Malang,Jawa Timur,-7.9819,112.6265,Customer Service,Customer Care Representative,2017-06-24,1999-09-25,,SMA/SMK,6316994,Good,No
SUM0458,"Cut Indah Winarno, M.TI.",Male,Surabaya,Jawa Timur,-7.2575,112.7521,IT,Software Developer,2019-10-30,1972-03-15,,Sarjana (S1),10458846,Good,Yes
BAM0199,"dr. Ikin Kuswoyo, S.Kom",Male,Bandung,Jawa Barat,-6.9175,107.6191,Customer Service,Support Specialist,2022-08-14,1983-07-24,,Diploma,5000000,Good,Yes
SUF0379,Vivi Manullang,Female,Surabaya,Jawa Timur,-7.2575,112.7521,IT,Network Engineer,2016-09-23,1989-10-08,,Sarjana (S1),9163235,Satisfactory,No
SUM0459,Drs. Jumari Prabowo,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2014-12-26,1982-12-26,,SMA/SMK,5459474,Satisfactory,No
MAM0081,"Prayoga Nasyiah, S.T.",Male,Malang,Jawa Timur,-7.9819,112.6265,Sales & Marketing,Marketing Coordinator,2016-01-13,1977-11-19,,Sarjana (S1),12021193,Satisfactory,No
DEM0047,Tami Hidayanto,Male,Denpasar,Bali,-8.6705,115.2126,Customer Service,Customer Care Representative,2022-10-28,1976-10-28,,SMA/SMK,5886901,Good,Yes
UBF0039,"Tgk. Jabal Wahyudin, S.Pd",Female,Ubud,Bali,-8.519,115.263,Operations,Logistics Specialist,2021-04-01,1986-05-01,,Sarjana (S1),12514453,Good,Yes
SUM0460,Laras Wijaya,Male,Surakarta,Jawa Tengah,-7.556,110.8317,Customer Service,Support Specialist,2022-09-04,1997-02-17,,Diploma,5137520,Needs Improvement,Yes
JAM0170,Dodo Sitompul,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Finance,Finance Assistant,2023-08-16,1993-08-25,,Diploma,6595541,Satisfactory,No
BAM0200,Rahayu Maulana,Male,Bandung,Jawa Barat,-6.9175,107.6191,Customer Service,Customer Care Representative,2023-01-04,2000-01-11,,SMA/SMK,5000000,Good,No
SUM0461,Malika Saptono,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Marketing Coordinator,2018-07-05,1994-03-26,,Sarjana (S1),11497534,Good,No
UBM0059,Balangga Wasita,Male,Ubud,Bali,-8.519,115.263,Operations,Operations Coordinator,2023-02-02,1974-07-22,2025-03-16,Diploma,9153889,Satisfactory,Yes
BAM0201,Kadir Situmorang,Male,Bandung,Jawa Barat,-6.9175,107.6191,Customer Service,Support Specialist,2017-09-13,1995-07-01,,Diploma,5359586,Excellent,No
BAM0202,Raden Halim,Male,Bangkalan,Jawa Timur,-7.0439,112.9091,Customer Service,Customer Care Representative,2015-02-26,1974-05-18,,SMA/SMK,7097400,Good,No
SUF0380,Chelsea Riyanti,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2022-09-20,2001-09-05,,Diploma,8155262,Needs Improvement,No
BAF0169,Nadine Hasanah,Female,Bandung,Jawa Barat,-6.9175,107.6191,IT,Software Developer,2015-11-24,1971-03-28,2019-02-08,Sarjana (S1),13269933,Good,Yes
BOM0089,Langgeng Budiyanto,Male,Bogor,Jawa Barat,-6.595,106.8167,Sales & Marketing,Sales Executive,2021-09-05,1997-06-13,,Diploma,6018230,Satisfactory,Yes
SUM0462,Vivi Yuniar,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2017-06-08,1993-03-02,,Diploma,9761485,Needs Improvement,No
DEM0048,Ir. Cornelia Saputra,Male,Denpasar,Bali,-8.6705,115.2126,Operations,Operations Coordinator,2019-10-08,1993-10-22,,Diploma,8739551,Needs Improvement,No
JAF0170,Tira Maheswara,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Operations,Operations Coordinator,2021-04-23,1979-05-30,,Diploma,10280639,Good,No
BAM0203,"Elisa Pranowo, M.Kom.",Male,Bandung,Jawa Barat,-6.9175,107.6191,Sales & Marketing,Sales Executive,2021-03-11,1982-08-08,,SMA/SMK,7453782,Needs Improvement,No
SUM0463,R.A. Juli Pratiwi,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2018-01-26,1988-03-31,,Diploma,8261285,Needs Improvement,No
BOM0090,"Reksa Suryono, S.T.",Male,Bogor,Jawa Barat,-6.595,106.8167,IT,Technical Support,2018-07-04,1986-12-30,,Diploma,8694110,Good,Yes
SUF0381,Widya Kuswandari,Female,Surakarta,Jawa Tengah,-7.556,110.8317,Operations,Operations Coordinator,2021-11-23,1979-09-24,,Diploma,8995816,Excellent,No
SEM0064,Gandewa Wijaya,Male,Semarang,Jawa Tengah,-6.9667,110.4167,IT,Network Engineer,2021-11-28,1980-04-22,,Sarjana (S1),8701089,Satisfactory,No
SUF0382,"Nurul Saptono, S.Gz",Female,Surabaya,Jawa Timur,-7.2575,112.7521,Finance,Accountant,2017-08-26,1986-05-08,,Diploma,10433819,Good,No
SEM0065,Jaswadi Anggriawan,Male,Semarang,Jawa Tengah,-6.9667,110.4167,Sales & Marketing,Sales Representative,2018-06-12,1979-03-05,,SMA/SMK,5013267,Excellent,No
SUM0464,Daniswara Uyainah,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Customer Care Representative,2021-05-09,1996-10-14,,SMA/SMK,5000000,Satisfactory,Yes
BOM0091,Maras Yuniar,Male,Bogor,Jawa Barat,-6.595,106.8167,Sales & Marketing,Sales Representative,2020-02-20,1978-12-13,,SMA/SMK,5891592,Good,Yes
BOF0053,"Kusuma Sirait, S.I.Kom",Female,Bogor,Jawa Barat,-6.595,106.8167,Sales & Marketing,Marketing Coordinator,2021-11-02,1978-09-13,,Sarjana (S1),10188098,Good,No
BAF0170,Jefri Anggraini,Female,Bandung,Jawa Barat,-6.9175,107.6191,Customer Service,Customer Care Representative,2016-01-13,1986-07-18,,SMA/SMK,6082433,Satisfactory,No
TAM0133,Vivi Astuti,Male,Tangerang,Banten,-6.1702,106.6319,Customer Service,Support Specialist,2019-10-05,1997-05-30,,Diploma,5130758,Good,No
BAF0171,Agus Mayasari,Female,Bangkalan,Jawa Timur,-7.0439,112.9091,Customer Service,Support Specialist,2022-12-09,1993-08-11,2024-03-24,SMA/SMK,5141930,Good,No
SEF0057,Carub Astuti,Female,Semarang,Jawa Tengah,-6.9667,110.4167,Operations,Logistics Specialist,2024-06-07,1981-11-08,,Diploma,10378920,Excellent,Yes
SUF0383,"Tgk. Cakrajiya Wibowo, S.Pd",Female,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Customer Care Representative,2017-08-07,1990-12-27,2019-12-02,SMA/SMK,6557970,Good,No
BOM0092,Janet Najmudin,Male,Bogor,Jawa Barat,-6.595,106.8167,Customer Service,Customer Care Representative,2017-03-24,1990-10-21,,SMA/SMK,5000000,Good,Yes
BEM0072,Cemplunk Narpati,Male,Bekasi,Jawa Barat,-6.2383,106.9756,Operations,Operations Coordinator,2022-03-18,1970-03-25,,Diploma,8226317,Good,No
BAF0172,Galar Napitupulu,Female,Bandung,Jawa Barat,-6.9175,107.6191,Operations,Operations Coordinator,2023-07-21,1983-09-10,,Diploma,9186131,Good,No
BEM0073,Lala Wasita,Male,Bekasi,Jawa Barat,-6.2383,106.9756,Operations,Operations Coordinator,2022-05-08,1987-09-25,2024-03-27,Diploma,8315315,Good,No
UBF0040,Margana Mulyani,Female,Ubud,Bali,-8.519,115.263,Operations,Operations Coordinator,2016-10-15,2003-04-01,2024-10-16,Diploma,9224459,Satisfactory,No
BEF0071,"R. Emin Mandala, M.Farm",Female,Bekasi,Jawa Barat,-6.2383,106.9756,Operations,Logistics Specialist,2021-05-30,1968-12-02,,Diploma,12562583,Good,No
SUF0384,R. Vega Utama,Female,Surabaya,Jawa Timur,-7.2575,112.7521,HR,HR Assistant,2021-04-30,1997-12-20,,SMA/SMK,5000000,Good,No
JAF0171,"Ir. Cahyono Iswahyudi, S.IP",Female,Jakarta,DKI Jakarta,-6.2088,106.8456,IT,Technical Support,2024-03-02,2000-01-28,,Diploma,5247098,Excellent,Yes
UBF0041,Agnes Mandala,Female,Ubud,Bali,-8.519,115.263,Customer Service,Support Specialist,2014-12-06,1981-05-05,,Diploma,5685875,Good,No
JAM0171,"Alika Iswahyudi, S.Pd",Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Customer Service,Support Specialist,2023-04-02,1973-03-19,,Diploma,5000000,Good,No
BAM0204,Halim Mansur,Male,Bangkalan,Jawa Timur,-7.0439,112.9091,Sales & Marketing,Marketing Coordinator,2015-10-29,1975-07-20,,Sarjana (S1),11533964,Good,No
JAF0172,Raden Tampubolon,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Sales & Marketing,Marketing Coordinator,2017-12-27,1973-06-15,,Sarjana (S1),10798862,Good,No
JAM0172,Ilsa Laksmiwati,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Customer Service,Customer Care Representative,2015-03-10,1991-12-18,,SMA/SMK,7597667,Excellent,No
SUM0465,Ana Novitasari,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2022-09-12,1998-09-16,,Diploma,8817893,Satisfactory,No
TAF0106,"dr. Ophelia Napitupulu, M.Farm",Female,Tangerang,Banten,-6.1702,106.6319,Sales & Marketing,Sales Executive,2019-09-15,1982-01-03,2026-03-21,Diploma,8104981,Satisfactory,Yes
SUF0385,"Prayitna Widodo, M.Kom.",Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2015-08-07,1983-05-16,,Diploma,14799609,Good,Yes
MAF0071,Karimah Wastuti,Female,Malang,Jawa Timur,-7.9819,112.6265,IT,Technical Support,2023-06-07,1999-05-31,,Diploma,5895063,Good,No
BAM0205,"Dr. Kalim Saragih, M.Kom.",Male,Bangkalan,Jawa Timur,-7.0439,112.9091,Finance,Accountant,2015-09-03,1988-01-14,,Sarjana (S1),9858669,Satisfactory,No
JAM0173,Wirda Zulaika,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Business Development,Business Analyst,2015-08-28,1983-08-28,,Sarjana (S1),15321108,Satisfactory,No
BEF0072,Cut Jessica Usada,Female,Bekasi,Jawa Barat,-6.2383,106.9756,Operations,Operations Coordinator,2022-05-12,1985-06-07,,Diploma,10043102,Good,Yes
BAM0206,Imam Ramadan,Male,Bandung,Jawa Barat,-6.9175,107.6191,Operations,Logistics Specialist,2018-08-07,2002-12-29,2021-08-21,Sarjana (S1),12545496,Good,Yes
BAM0207,Puti Ifa Nasyidah,Male,Bandung,Jawa Barat,-6.9175,107.6191,Sales & Marketing,Marketing Coordinator,2023-03-01,2003-05-08,,Sarjana (S1),8531424,Good,No
BAF0173,Mursita Prasasta,Female,Bangkalan,Jawa Timur,-7.0439,112.9091,Sales & Marketing,Sales Executive,2022-01-18,1988-02-23,,SMA/SMK,7644850,Good,No
SUF0386,Radika Ardianto,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Business Development,Project Coordinator,2024-08-29,1998-03-21,,Sarjana (S1),8215606,Satisfactory,No
SUM0466,Rahmi Anggraini,Male,Surakarta,Jawa Tengah,-7.556,110.8317,Operations,Operations Coordinator,2019-02-14,1991-03-28,,Diploma,10090044,Needs Improvement,Yes
SUM0467,Puji Hardiansyah,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Finance,Accountant,2020-01-15,1995-05-04,,Diploma,8869346,Good,Yes
SUF0387,"Sutan Anom Suryono, S.Pd",Female,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Representative,2022-01-07,1977-11-21,,SMA/SMK,6290995,Satisfactory,No
SUM0468,"Endra Halim, S.Pd",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2022-08-01,1972-02-28,,Sarjana (S1),11658675,Good,No
BAM0208,Anita Sudiati,Male,Bandung,Jawa Barat,-6.9175,107.6191,Sales & Marketing,Sales Representative,2016-06-18,1994-02-02,,SMA/SMK,7397748,Needs Improvement,No
SUF0388,Makara Hutapea,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2015-04-06,1984-08-10,,Sarjana (S1),11573497,Good,No
SUM0469,"Puti Jasmin Simbolon, S.Pd",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Customer Care Representative,2021-12-27,1999-04-13,2031-05-07,SMA/SMK,6011391,Good,Yes
BAM0209,Paulin Permadi,Male,Bandung,Jawa Barat,-6.9175,107.6191,Customer Service,Support Specialist,2021-08-24,2000-10-23,,Diploma,5000000,Good,No
SUF0389,"Hj. Belinda Lazuardi, S.Pd",Female,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Representative,2016-02-04,1976-06-18,,SMA/SMK,5449472,Good,No
BAF0174,Kamaria Sihotang,Female,Bandung,Jawa Barat,-6.9175,107.6191,Sales & Marketing,Sales Executive,2023-04-05,1992-06-03,,SMA/SMK,6198100,Good,No
MAF0072,"Karimah Puspasari, M.Kom.",Female,Malang,Jawa Timur,-7.9819,112.6265,IT,Technical Support,2023-11-04,1996-08-26,,Diploma,5319372,Good,No
TAM0134,Ibrahim Prabowo,Male,Tangerang,Banten,-6.1702,106.6319,Business Development,Project Coordinator,2020-09-24,1999-06-24,,Sarjana (S1),9245125,Good,No
SUF0390,"Jarwi Wijayanti, M.M.",Female,Surabaya,Jawa Timur,-7.2575,112.7521,Finance,Finance Assistant,2018-01-29,2002-03-28,,Diploma,5979599,Good,No
MAF0073,Indah Samosir,Female,Malang,Jawa Timur,-7.9819,112.6265,Sales & Marketing,Sales Executive,2016-10-04,1975-05-26,,Diploma,6322081,Good,Yes
BAF0175,Garda Lazuardi,Female,Bandung,Jawa Barat,-6.9175,107.6191,Customer Service,Customer Care Representative,2020-11-29,1986-01-11,,SMA/SMK,6261486,Good,No
SUM0470,Yance Pratiwi,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Finance,Finance Assistant,2018-06-06,1983-10-10,2019-04-06,Diploma,7322200,Good,No
DEF0069,Harja Fujiati,Female,Denpasar,Bali,-8.6705,115.2126,Operations,Logistics Specialist,2018-11-30,1997-09-19,,Diploma,12370673,Needs Improvement,No
BOF0054,"Paris Rajata, S.Ked",Female,Bogor,Jawa Barat,-6.595,106.8167,Operations,Logistics Specialist,2020-11-23,1972-09-28,,Diploma,11195469,Satisfactory,No
TAM0135,Ida Adriansyah,Male,Tangerang,Banten,-6.1702,106.6319,Operations,Operations Coordinator,2019-11-18,1995-04-29,,Diploma,9178527,Satisfactory,Yes
SUM0471,Dt. Yosef Saptono,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2024-07-27,1986-11-30,,Diploma,5000000,Good,No
SUM0472,Icha Riyanti,Male,Surabaya,Jawa Timur,-7.2575,112.7521,HR,Payroll,2023-11-19,1984-12-10,,SMA/SMK,6349756,Satisfactory,Yes
SUF0391,Purwadi Latupono,Female,Surabaya,Jawa Timur,-7.2575,112.7521,HR,Recruiter,2017-06-10,1988-11-02,,Diploma,7914345,Excellent,No
SUM0473,drg. Bakti Nurdiyanti,Male,Surakarta,Jawa Tengah,-7.556,110.8317,Sales & Marketing,Sales Executive,2015-01-16,1971-12-11,2024-04-17,Diploma,6850404,Good,Yes
SUM0474,"Harjaya Saputra, S.E.",Male,Surakarta,Jawa Tengah,-7.556,110.8317,Business Development,Project Coordinator,2019-03-23,2003-04-29,,Sarjana (S1),10477247,Satisfactory,No
DEM0049,"Dr. Ozy Winarno, S.Pd",Male,Denpasar,Bali,-8.6705,115.2126,Operations,Logistics Specialist,2016-07-02,1968-12-02,2020-11-13,Diploma,12956340,Good,No
BOM0093,Cahyono Permata,Male,Bogor,Jawa Barat,-6.595,106.8167,IT,Software Developer,2021-11-18,1976-05-02,,Sarjana (S1),8731978,Good,No
BOF0055,"R.M. Karya Wastuti, M.Ak",Female,Bogor,Jawa Barat,-6.595,106.8167,Sales & Marketing,Marketing Coordinator,2018-02-28,1998-12-15,2023-05-22,Sarjana (S1),10242981,Satisfactory,Yes
BOM0094,"Eman Rahayu, S.Psi",Male,Bogor,Jawa Barat,-6.595,106.8167,HR,HR Assistant,2024-05-24,2001-02-21,,SMA/SMK,5000000,Satisfactory,Yes
SUM0475,"Dt. Gamanto Hidayat, S.Sos",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2020-08-17,1973-02-19,,SMA/SMK,5222712,Good,No
JAF0173,Dt. Harsaya Anggriawan,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Customer Service,Customer Care Representative,2021-08-05,1997-08-14,,SMA/SMK,5181228,Satisfactory,No
MAF0074,"Tgk. Anastasia Hassanah, M.TI.",Female,Malang,Jawa Timur,-7.9819,112.6265,Finance,Finance Assistant,2015-10-26,1969-05-28,,Diploma,6481996,Satisfactory,No
SUF0392,Jatmiko Palastri,Female,Surakarta,Jawa Tengah,-7.556,110.8317,Sales & Marketing,Sales Representative,2023-12-01,1990-06-04,,SMA/SMK,5000000,Needs Improvement,No
TAM0136,Usman Habibi,Male,Tangerang,Banten,-6.1702,106.6319,Sales & Marketing,Sales Representative,2021-03-20,1998-01-17,2028-12-25,SMA/SMK,6227951,Good,No
UBM0060,Eva Safitri,Male,Ubud,Bali,-8.519,115.263,Business Development,Business Analyst,2017-09-30,1971-07-18,,Magister (S2),18111566,Good,No
MAM0082,"drg. Hendri Kuswoyo, S.E.I",Male,Malang,Jawa Timur,-7.9819,112.6265,Customer Service,Support Specialist,2023-11-26,1984-09-07,,Diploma,5000000,Good,Yes
SUF0393,R. Malik Zulkarnain,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Finance,Accountant,2021-06-03,1972-09-24,,Sarjana (S1),10182655,Satisfactory,Yes
SUF0394,Tari Manullang,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2022-04-10,1983-07-08,,Sarjana (S1),8964981,Excellent,No
